Country,NHS_Region,Date,cases_new,cases_new_smoothed
England,North East and Yorkshire,2021-07-03,4879.0,6045.142857142857
England,North East and Yorkshire,2021-07-04,5413.0,6478.428571428572
England,North East and Yorkshire,2021-07-05,7621.0,6715.428571428572
England,North East and Yorkshire,2021-07-06,7989.0,6990.857142857143
England,North East and Yorkshire,2021-07-07,8669.0,7181.571428571428
England,North East and Yorkshire,2021-07-08,7307.0,7347.285714285715
England,North East and Yorkshire,2021-07-09,7058.0,7613.0
England,North East and Yorkshire,2021-07-10,6214.0,7894.285714285715
England,North East and Yorkshire,2021-07-11,6573.0,8202.714285714286
England,North East and Yorkshire,2021-07-12,9481.0,8825.142857142857
England,North East and Yorkshire,2021-07-13,9958.0,9292.0
England,North East and Yorkshire,2021-07-14,10828.0,9399.0
England,North East and Yorkshire,2021-07-15,11664.0,9408.857142857143
England,North East and Yorkshire,2021-07-16,10326.0,9357.857142857143
England,North East and Yorkshire,2021-07-17,6963.0,8951.42857142857
England,North East and Yorkshire,2021-07-18,6642.0,8278.0
England,North East and Yorkshire,2021-07-19,9124.0,7376.857142857143
England,North East and Yorkshire,2021-07-20,7113.0,6555.0
England,North East and Yorkshire,2021-07-21,6114.0,6108.571428571428
England,North East and Yorkshire,2021-07-22,5356.0,5675.714285714285
England,North East and Yorkshire,2021-07-23,4573.0,5101.428571428572
England,North East and Yorkshire,2021-07-24,3838.0,4776.571428571428
England,North East and Yorkshire,2021-07-25,3612.0,4591.142857142857
England,North East and Yorkshire,2021-07-26,5104.0,4481.571428571428
England,North East and Yorkshire,2021-07-27,4839.0,4406.714285714285
England,North East and Yorkshire,2021-07-28,4816.0,4329.0
England,North East and Yorkshire,2021-07-29,4589.0,4285.142857142857
England,North East and Yorkshire,2021-07-30,4049.0,4225.142857142857
England,North East and Yorkshire,2021-07-31,3294.0,4196.714285714285
England,North East and Yorkshire,2021-08-01,3305.0,4230.857142857143
England,North East and Yorkshire,2021-08-02,4684.0,4264.428571428572
England,North East and Yorkshire,2021-08-03,4640.0,4299.285714285715
England,North East and Yorkshire,2021-08-04,5055.0,4317.0
England,North East and Yorkshire,2021-08-05,4824.0,4321.285714285715
England,North East and Yorkshire,2021-08-06,4293.0,4348.714285714285
England,North East and Yorkshire,2021-08-07,3418.0,4348.571428571428
England,North East and Yorkshire,2021-08-08,3335.0,4278.142857142857
England,North East and Yorkshire,2021-08-09,4876.0,4225.714285714285
England,North East and Yorkshire,2021-08-10,4639.0,4212.571428571428
England,North East and Yorkshire,2021-08-11,4562.0,4224.571428571428
England,North East and Yorkshire,2021-08-12,4457.0,4247.857142857143
England,North East and Yorkshire,2021-08-13,4201.0,4254.285714285715
England,North East and Yorkshire,2021-08-14,3502.0,4220.428571428572
England,North East and Yorkshire,2021-08-15,3498.0,4239.0
England,North East and Yorkshire,2021-08-16,4921.0,4246.285714285715
England,North East and Yorkshire,2021-08-17,4402.0,4215.857142857143
England,North East and Yorkshire,2021-08-18,4692.0,4220.285714285715
England,North East and Yorkshire,2021-08-19,4508.0,4259.428571428572
England,North East and Yorkshire,2021-08-20,3988.0,4284.142857142857
England,North East and Yorkshire,2021-08-21,3533.0,4323.428571428572
England,North East and Yorkshire,2021-08-22,3772.0,4290.285714285715
England,North East and Yorkshire,2021-08-23,5094.0,4268.142857142857
England,North East and Yorkshire,2021-08-24,4677.0,4283.857142857143
England,North East and Yorkshire,2021-08-25,4460.0,4267.142857142857
England,North East and Yorkshire,2021-08-26,4353.0,4210.142857142857
England,North East and Yorkshire,2021-08-27,4098.0,4126.714285714285
England,North East and Yorkshire,2021-08-28,3416.0,4297.285714285715
England,North East and Yorkshire,2021-08-29,3373.0,4423.714285714285
England,North East and Yorkshire,2021-08-30,4510.0,4537.857142857143
England,North East and Yorkshire,2021-08-31,5871.0,4673.857142857143
England,North East and Yorkshire,2021-09-01,5345.0,4769.571428571428
England,North East and Yorkshire,2021-09-02,5152.0,4888.428571428572
England,North East and Yorkshire,2021-09-03,5050.0,5113.571428571428
England,North East and Yorkshire,2021-09-04,4086.0,5026.285714285715
England,North East and Yorkshire,2021-09-05,4205.0,4967.714285714285
England,North East and Yorkshire,2021-09-06,6086.0,4868.142857142857
England,North East and Yorkshire,2021-09-07,5260.0,4717.857142857143
England,North East and Yorkshire,2021-09-08,4935.0,4594.285714285715
England,North East and Yorkshire,2021-09-09,4455.0,4475.142857142857
England,North East and Yorkshire,2021-09-10,3998.0,4276.285714285715
England,North East and Yorkshire,2021-09-11,3221.0,4073.0
England,North West,2020-01-30,0.0,1197.4285714285713
England,North West,2020-01-31,0.0,649.2857142857143
England,North West,2020-02-01,0.0,147.0
England,North West,2020-02-02,0.0,0.0
England,North West,2020-02-03,0.0,0.0
England,North West,2020-02-04,0.0,0.0
England,North West,2020-02-05,0.0,0.0
England,North West,2020-02-06,0.0,0.0
England,North West,2020-02-07,0.0,0.0
England,North West,2020-02-08,0.0,0.0
England,North West,2020-02-09,0.0,0.0
England,North West,2020-02-10,0.0,0.0
England,North West,2020-02-11,0.0,0.0
England,North West,2020-02-12,0.0,0.0
England,North West,2020-02-13,0.0,0.0
England,North West,2020-02-14,0.0,0.0
England,North West,2020-02-15,0.0,0.0
England,North West,2020-02-16,0.0,0.0
England,North West,2020-02-17,0.0,0.0
England,North West,2020-02-18,0.0,0.0
England,North West,2020-02-19,0.0,0.0
England,North West,2020-02-20,0.0,0.0
England,North West,2020-02-21,0.0,0.0
England,North West,2020-02-22,0.0,0.0
England,North West,2020-02-23,0.0,0.0
England,North West,2020-02-24,0.0,0.0
England,North West,2020-02-25,0.0,0.14285714285714285
England,North West,2020-02-26,0.0,0.14285714285714285
England,North West,2020-02-27,0.0,1.1428571428571428
England,North West,2020-02-28,1.0,2.0
England,North West,2020-02-29,0.0,2.7142857142857144
England,North West,2020-03-01,7.0,3.0
England,North West,2020-03-02,6.0,4.142857142857143
England,North West,2020-03-03,5.0,4.285714285714286
England,North West,2020-03-04,2.0,5.285714285714286
England,North West,2020-03-05,8.0,4.571428571428571
England,North West,2020-03-06,2.0,4.571428571428571
England,North West,2020-03-07,7.0,6.0
England,North West,2020-03-08,2.0,7.714285714285714
England,North West,2020-03-09,6.0,11.428571428571429
England,North West,2020-03-10,15.0,16.285714285714285
England,North West,2020-03-11,14.0,18.0
England,North West,2020-03-12,34.0,21.0
England,North West,2020-03-13,36.0,26.428571428571427
England,North West,2020-03-14,19.0,30.428571428571427
England,North West,2020-03-15,23.0,37.142857142857146
England,North West,2020-03-16,44.0,42.57142857142857
England,North West,2020-03-17,43.0,47.57142857142857
England,North West,2020-03-18,61.0,58.0
England,North West,2020-03-19,72.0,69.14285714285714
England,North West,2020-03-20,71.0,84.0
England,North West,2020-03-21,92.0,107.85714285714286
England,North West,2020-03-22,101.0,128.57142857142858
England,North West,2020-03-23,148.0,162.0
England,North West,2020-03-24,210.0,191.71428571428572
England,North West,2020-03-25,206.0,220.42857142857142
England,North West,2020-03-26,306.0,250.28571428571428
England,North West,2020-03-27,279.0,296.42857142857144
England,North West,2020-03-28,293.0,335.85714285714283
England,North West,2020-03-29,310.0,384.14285714285717
England,North West,2020-03-30,471.0,427.42857142857144
England,North West,2020-03-31,486.0,479.0
England,North West,2020-04-01,544.0,515.2857142857143
England,North West,2020-04-02,609.0,549.0
England,North West,2020-04-03,640.0,591.8571428571429
England,North West,2020-04-04,547.0,624.4285714285714
England,North West,2020-04-05,546.0,656.0
England,North West,2020-04-06,771.0,674.1428571428571
England,North West,2020-04-07,714.0,663.7142857142857
England,North West,2020-04-08,765.0,669.0
England,North West,2020-04-09,736.0,655.7142857142857
England,North West,2020-04-10,567.0,625.1428571428571
England,North West,2020-04-11,584.0,606.1428571428571
England,North West,2020-04-12,453.0,590.7142857142857
England,North West,2020-04-13,557.0,591.2857142857143
England,North West,2020-04-14,581.0,588.7142857142857
England,North West,2020-04-15,657.0,625.4285714285714
England,North West,2020-04-16,740.0,645.5714285714286
England,North West,2020-04-17,549.0,656.2857142857143
England,North West,2020-04-18,841.0,667.1428571428571
England,North West,2020-04-19,594.0,698.8571428571429
England,North West,2020-04-20,632.0,710.8571428571429
England,North West,2020-04-21,657.0,733.5714285714286
England,North West,2020-04-22,879.0,686.8571428571429
England,North West,2020-04-23,824.0,657.7142857142857
England,North West,2020-04-24,708.0,647.8571428571429
England,North West,2020-04-25,514.0,649.4285714285714
England,North West,2020-04-26,390.0,625.4285714285714
England,North West,2020-04-27,563.0,608.7142857142857
England,North West,2020-04-28,668.0,603.2857142857143
England,North West,2020-04-29,711.0,586.7142857142857
England,North West,2020-04-30,707.0,599.7142857142857
England,North West,2020-05-01,670.0,577.5714285714286
England,North West,2020-05-02,398.0,558.8571428571429
England,North West,2020-05-03,481.0,536.4285714285714
England,North West,2020-05-04,408.0,503.0
England,North West,2020-05-05,537.0,474.0
England,North West,2020-05-06,554.0,466.0
England,North West,2020-05-07,473.0,445.42857142857144
England,North West,2020-05-08,467.0,460.14285714285717
England,North West,2020-05-09,342.0,460.14285714285717
England,North West,2020-05-10,337.0,454.2857142857143
England,North West,2020-05-11,511.0,446.0
England,North West,2020-05-12,537.0,434.42857142857144
England,North West,2020-05-13,513.0,441.7142857142857
England,North West,2020-05-14,415.0,435.42857142857144
England,North West,2020-05-15,386.0,419.0
England,North West,2020-05-16,393.0,422.85714285714283
England,North West,2020-05-17,293.0,418.85714285714283
England,North West,2020-05-18,396.0,419.7142857142857
England,North West,2020-05-19,564.0,414.42857142857144
England,North West,2020-05-20,485.0,398.7142857142857
England,North West,2020-05-21,421.0,393.7142857142857
England,North West,2020-05-22,349.0,375.2857142857143
England,North West,2020-05-23,283.0,338.14285714285717
England,North West,2020-05-24,258.0,309.7142857142857
England,North West,2020-05-25,267.0,294.42857142857144
England,North West,2020-05-26,304.0,287.57142857142856
England,North West,2020-05-27,286.0,276.7142857142857
England,North West,2020-05-28,314.0,272.57142857142856
England,North West,2020-05-29,301.0,270.85714285714283
England,North West,2020-05-30,207.0,265.7142857142857
England,North West,2020-05-31,229.0,260.0
England,North West,2020-06-01,255.0,248.57142857142858
England,North West,2020-06-02,268.0,234.71428571428572
England,North West,2020-06-03,246.0,224.14285714285714
England,North West,2020-06-04,234.0,209.14285714285714
England,North West,2020-06-05,204.0,196.28571428571428
England,North West,2020-06-06,133.0,187.71428571428572
England,North West,2020-06-07,124.0,184.14285714285714
England,North West,2020-06-08,165.0,174.85714285714286
England,North West,2020-06-09,208.0,169.57142857142858
England,North West,2020-06-10,221.0,168.57142857142858
England,North West,2020-06-11,169.0,171.71428571428572
England,North West,2020-06-12,167.0,170.71428571428572
England,North West,2020-06-13,126.0,170.28571428571428
England,North West,2020-06-14,146.0,164.57142857142858
England,North West,2020-06-15,158.0,165.28571428571428
England,North West,2020-06-16,205.0,164.57142857142858
England,North West,2020-06-17,181.0,163.0
England,North West,2020-06-18,174.0,156.14285714285714
England,North West,2020-06-19,162.0,156.0
England,North West,2020-06-20,115.0,144.28571428571428
England,North West,2020-06-21,98.0,140.85714285714286
England,North West,2020-06-22,157.0,134.0
England,North West,2020-06-23,123.0,125.0
England,North West,2020-06-24,157.0,121.28571428571429
England,North West,2020-06-25,126.0,120.71428571428571
England,North West,2020-06-26,99.0,115.28571428571429
England,North West,2020-06-27,89.0,110.85714285714286
England,North West,2020-06-28,94.0,105.28571428571429
England,North West,2020-06-29,119.0,101.57142857142857
England,North West,2020-06-30,92.0,101.14285714285714
England,North West,2020-07-01,118.0,98.28571428571429
England,North West,2020-07-02,100.0,100.42857142857143
England,North West,2020-07-03,96.0,101.85714285714286
England,North West,2020-07-04,69.0,101.71428571428571
England,North West,2020-07-05,109.0,101.42857142857143
England,North West,2020-07-06,129.0,105.28571428571429
England,North West,2020-07-07,91.0,103.71428571428571
England,North West,2020-07-08,116.0,104.57142857142857
England,North West,2020-07-09,127.0,96.42857142857143
England,North West,2020-07-10,85.0,91.85714285714286
England,North West,2020-07-11,75.0,93.71428571428571
England,North West,2020-07-12,52.0,96.57142857142857
England,North West,2020-07-13,97.0,98.28571428571429
England,North West,2020-07-14,104.0,100.0
England,North West,2020-07-15,136.0,103.71428571428571
England,North West,2020-07-16,139.0,109.28571428571429
England,North West,2020-07-17,97.0,117.71428571428571
England,North West,2020-07-18,101.0,124.14285714285714
England,North West,2020-07-19,91.0,132.85714285714286
England,North West,2020-07-20,156.0,138.0
England,North West,2020-07-21,149.0,146.14285714285714
England,North West,2020-07-22,197.0,151.14285714285714
England,North West,2020-07-23,175.0,159.57142857142858
England,North West,2020-07-24,154.0,162.71428571428572
England,North West,2020-07-25,136.0,168.14285714285714
England,North West,2020-07-26,150.0,179.42857142857142
England,North West,2020-07-27,178.0,185.14285714285714
England,North West,2020-07-28,187.0,187.0
England,North West,2020-07-29,276.0,189.42857142857142
England,North West,2020-07-30,215.0,191.14285714285714
England,North West,2020-07-31,167.0,207.0
England,North West,2020-08-01,153.0,218.85714285714286
England,North West,2020-08-02,162.0,216.28571428571428
England,North West,2020-08-03,289.0,223.28571428571428
England,North West,2020-08-04,270.0,232.14285714285714
England,North West,2020-08-05,258.0,240.0
England,North West,2020-08-06,264.0,239.14285714285714
England,North West,2020-08-07,229.0,247.0
England,North West,2020-08-08,208.0,251.14285714285714
England,North West,2020-08-09,156.0,252.28571428571428
England,North West,2020-08-10,344.0,247.85714285714286
England,North West,2020-08-11,299.0,247.85714285714286
England,North West,2020-08-12,266.0,240.14285714285714
England,North West,2020-08-13,233.0,234.28571428571428
England,North West,2020-08-14,229.0,224.42857142857142
England,North West,2020-08-15,154.0,208.14285714285714
England,North West,2020-08-16,115.0,205.28571428571428
England,North West,2020-08-17,275.0,203.57142857142858
England,North West,2020-08-18,185.0,200.57142857142858
England,North West,2020-08-19,246.0,202.57142857142858
England,North West,2020-08-20,221.0,202.28571428571428
England,North West,2020-08-21,208.0,198.42857142857142
England,North West,2020-08-22,168.0,202.0
England,North West,2020-08-23,113.0,207.14285714285714
England,North West,2020-08-24,248.0,214.71428571428572
England,North West,2020-08-25,210.0,235.42857142857142
England,North West,2020-08-26,282.0,246.28571428571428
England,North West,2020-08-27,274.0,266.2857142857143
England,North West,2020-08-28,353.0,267.2857142857143
England,North West,2020-08-29,244.0,300.42857142857144
England,North West,2020-08-30,253.0,352.85714285714283
England,North West,2020-08-31,255.0,402.14285714285717
England,North West,2020-09-01,442.0,440.85714285714283
England,North West,2020-09-02,649.0,482.2857142857143
England,North West,2020-09-03,619.0,526.4285714285714
England,North West,2020-09-04,624.0,623.0
England,North West,2020-09-05,534.0,680.4285714285714
England,North West,2020-09-06,562.0,705.7142857142857
England,North West,2020-09-07,931.0,746.5714285714286
England,North West,2020-09-08,844.0,781.5714285714286
England,North West,2020-09-09,826.0,812.2857142857143
England,North West,2020-09-10,905.0,816.1428571428571
England,North West,2020-09-11,869.0,830.8571428571429
England,North West,2020-09-12,749.0,860.1428571428571
England,North West,2020-09-13,589.0,946.5714285714286
England,North West,2020-09-14,1034.0,1015.2857142857143
England,North West,2020-09-15,1049.0,1087.2857142857142
England,North West,2020-09-16,1431.0,1193.4285714285713
England,North West,2020-09-17,1386.0,1328.4285714285713
England,North West,2020-09-18,1373.0,1387.2857142857142
England,North West,2020-09-19,1492.0,1512.857142857143
England,North West,2020-09-20,1534.0,1612.142857142857
England,North West,2020-09-21,1446.0,1724.5714285714287
England,North West,2020-09-22,1928.0,1839.0
England,North West,2020-09-23,2126.0,1911.2857142857142
England,North West,2020-09-24,2173.0,2008.5714285714287
England,North West,2020-09-25,2174.0,2221.0
England,North West,2020-09-26,1998.0,2390.1428571428573
England,North West,2020-09-27,2215.0,2596.5714285714284
England,North West,2020-09-28,2933.0,2792.8571428571427
England,North West,2020-09-29,3112.0,2964.5714285714284
England,North West,2020-09-30,3571.0,3092.0
England,North West,2020-10-01,3547.0,3182.1428571428573
England,North West,2020-10-02,3376.0,3367.4285714285716
England,North West,2020-10-03,2890.0,3557.8571428571427
England,North West,2020-10-04,2846.0,3654.1428571428573
England,North West,2020-10-05,4230.0,3747.1428571428573
England,North West,2020-10-06,4445.0,3789.1428571428573
England,North West,2020-10-07,4245.0,3786.5714285714284
England,North West,2020-10-08,4198.0,3791.714285714286
England,North West,2020-10-09,3670.0,3848.1428571428573
England,North West,2020-10-10,2872.0,3809.285714285714
England,North West,2020-10-11,2882.0,3825.714285714286
England,North West,2020-10-12,4625.0,3806.8571428571427
England,North West,2020-10-13,4173.0,3820.285714285714
England,North West,2020-10-14,4360.0,3911.285714285714
England,North West,2020-10-15,4066.0,3946.4285714285716
England,North West,2020-10-16,3764.0,4142.714285714285
England,North West,2020-10-17,3509.0,4326.142857142857
England,North West,2020-10-18,3128.0,4475.285714285715
England,North West,2020-10-19,5999.0,4559.571428571428
England,North West,2020-10-20,5457.0,4641.857142857143
England,North West,2020-10-21,5404.0,4609.0
England,North West,2020-10-22,4656.0,4617.142857142857
England,North West,2020-10-23,4340.0,4530.0
England,North West,2020-10-24,3279.0,4434.714285714285
England,North West,2020-10-25,3185.0,4305.714285714285
England,North West,2020-10-26,5389.0,4261.857142857143
England,North West,2020-10-27,4790.0,4251.0
England,North West,2020-10-28,4501.0,4214.571428571428
England,North West,2020-10-29,4349.0,4178.428571428572
England,North West,2020-10-30,4264.0,4229.714285714285
England,North West,2020-10-31,3024.0,4159.571428571428
England,North West,2020-11-01,2932.0,4077.4285714285716
England,North West,2020-11-02,5748.0,3995.714285714286
England,North West,2020-11-03,4299.0,3920.1428571428573
England,North West,2020-11-04,3926.0,3873.1428571428573
England,North West,2020-11-05,3777.0,3889.5714285714284
England,North West,2020-11-06,3735.0,3717.8571428571427
England,North West,2020-11-07,2695.0,3635.8571428571427
England,North West,2020-11-08,3047.0,3612.4285714285716
England,North West,2020-11-09,4546.0,3537.8571428571427
England,North West,2020-11-10,3725.0,3447.8571428571427
England,North West,2020-11-11,3762.0,3387.285714285714
England,North West,2020-11-12,3255.0,3241.285714285714
England,North West,2020-11-13,3105.0,3052.714285714286
England,North West,2020-11-14,2271.0,2922.714285714286
England,North West,2020-11-15,2025.0,2738.285714285714
England,North West,2020-11-16,3226.0,2568.714285714286
England,North West,2020-11-17,2815.0,2399.285714285714
England,North West,2020-11-18,2471.0,2262.5714285714284
England,North West,2020-11-19,2068.0,2163.1428571428573
England,North West,2020-11-20,1919.0,2003.7142857142858
England,North West,2020-11-21,1314.0,1859.142857142857
England,North West,2020-11-22,1329.0,1759.857142857143
England,North West,2020-11-23,2110.0,1685.857142857143
England,North West,2020-11-24,1803.0,1609.0
England,North West,2020-11-25,1776.0,1580.5714285714287
England,North West,2020-11-26,1550.0,1537.142857142857
England,North West,2020-11-27,1381.0,1492.5714285714287
England,North West,2020-11-28,1115.0,1470.4285714285713
England,North West,2020-11-29,1025.0,1416.2857142857142
England,North West,2020-11-30,1798.0,1379.7142857142858
England,North West,2020-12-01,1648.0,1379.5714285714287
England,North West,2020-12-02,1397.0,1358.7142857142858
England,North West,2020-12-03,1294.0,1368.7142857142858
England,North West,2020-12-04,1380.0,1360.142857142857
England,North West,2020-12-05,969.0,1338.7142857142858
England,North West,2020-12-06,1095.0,1356.857142857143
England,North West,2020-12-07,1738.0,1394.142857142857
England,North West,2020-12-08,1498.0,1417.857142857143
England,North West,2020-12-09,1524.0,1450.7142857142858
England,North West,2020-12-10,1555.0,1472.5714285714287
England,North West,2020-12-11,1546.0,1524.4285714285713
England,North West,2020-12-12,1199.0,1594.7142857142858
England,North West,2020-12-13,1248.0,1652.4285714285713
England,North West,2020-12-14,2101.0,1692.0
England,North West,2020-12-15,1990.0,1751.142857142857
England,North West,2020-12-16,1928.0,1802.4285714285713
England,North West,2020-12-17,1832.0,1885.2857142857142
England,North West,2020-12-18,1960.0,1990.857142857143
England,North West,2020-12-19,1558.0,2078.285714285714
England,North West,2020-12-20,1828.0,2179.714285714286
England,North West,2020-12-21,2840.0,2220.5714285714284
England,North West,2020-12-22,2602.0,2060.714285714286
England,North West,2020-12-23,2638.0,2188.1428571428573
England,North West,2020-12-24,2118.0,2382.1428571428573
England,North West,2020-12-25,841.0,2453.285714285714
England,North West,2020-12-26,2450.0,2950.8571428571427
England,North West,2020-12-27,3186.0,3418.5714285714284
England,North West,2020-12-28,3338.0,3805.4285714285716
England,North West,2020-12-29,6085.0,4053.5714285714284
England,North West,2020-12-30,5912.0,4619.428571428572
England,North West,2020-12-31,4826.0,5027.285714285715
England,North West,2021-01-01,2578.0,5628.142857142857
England,North West,2021-01-02,6411.0,5787.428571428572
England,North West,2021-01-03,6041.0,5816.857142857143
England,North West,2021-01-04,7544.0,5940.714285714285
England,North West,2021-01-05,7200.0,6319.142857142857
England,North West,2021-01-06,6118.0,6061.714285714285
England,North West,2021-01-07,5693.0,5891.714285714285
England,North West,2021-01-08,5227.0,5800.714285714285
England,North West,2021-01-09,4609.0,5614.571428571428
England,North West,2021-01-10,4851.0,5458.428571428572
England,North West,2021-01-11,6907.0,5330.0
England,North West,2021-01-12,5897.0,5201.142857142857
England,North West,2021-01-13,5025.0,5072.428571428572
England,North West,2021-01-14,4794.0,4884.428571428572
England,North West,2021-01-15,4325.0,4624.571428571428
England,North West,2021-01-16,3708.0,4469.428571428572
England,North West,2021-01-17,3535.0,4331.857142857143
England,North West,2021-01-18,5088.0,4159.857142857143
England,North West,2021-01-19,4811.0,4033.8571428571427
England,North West,2021-01-20,4062.0,3861.4285714285716
England,North West,2021-01-21,3590.0,3718.5714285714284
England,North West,2021-01-22,3443.0,3518.0
England,North West,2021-01-23,2501.0,3291.8571428571427
England,North West,2021-01-24,2535.0,3154.4285714285716
England,North West,2021-01-25,3684.0,3053.285714285714
England,North West,2021-01-26,3228.0,2951.5714285714284
England,North West,2021-01-27,3100.0,2892.0
England,North West,2021-01-28,2882.0,2826.5714285714284
England,North West,2021-01-29,2731.0,2706.0
England,North West,2021-01-30,2084.0,2622.0
England,North West,2021-01-31,2077.0,2542.0
England,North West,2021-02-01,2840.0,2478.285714285714
England,North West,2021-02-02,2640.0,2376.0
England,North West,2021-02-03,2540.0,2317.4285714285716
England,North West,2021-02-04,2436.0,2254.1428571428573
England,North West,2021-02-05,2015.0,2164.5714285714284
England,North West,2021-02-06,1674.0,2065.714285714286
England,North West,2021-02-07,1634.0,1953.5714285714287
England,North West,2021-02-08,2213.0,1865.2857142857142
England,North West,2021-02-09,1948.0,1815.857142857143
England,North West,2021-02-10,1755.0,1751.0
England,North West,2021-02-11,1818.0,1695.4285714285713
England,North West,2021-02-12,1669.0,1680.4285714285713
England,North West,2021-02-13,1220.0,1654.5714285714287
England,North West,2021-02-14,1245.0,1630.0
England,North West,2021-02-15,2108.0,1588.7142857142858
England,North West,2021-02-16,1767.0,1549.0
England,North West,2021-02-17,1583.0,1538.4285714285713
England,North West,2021-02-18,1529.0,1527.7142857142858
England,North West,2021-02-19,1391.0,1465.5714285714287
England,North West,2021-02-20,1146.0,1391.0
England,North West,2021-02-21,1170.0,1336.2857142857142
England,North West,2021-02-22,1673.0,1285.142857142857
England,North West,2021-02-23,1245.0,1215.0
England,North West,2021-02-24,1200.0,1140.2857142857142
England,North West,2021-02-25,1171.0,1058.7142857142858
England,North West,2021-02-26,900.0,953.8571428571429
England,North West,2021-02-27,623.0,895.5714285714286
England,North West,2021-02-28,599.0,834.8571428571429
England,North West,2021-03-01,939.0,785.2857142857143
England,North West,2021-03-02,837.0,759.8571428571429
England,North West,2021-03-03,775.0,756.5714285714286
England,North West,2021-03-04,824.0,753.8571428571429
England,North West,2021-03-05,722.0,750.8571428571429
England,North West,2021-03-06,600.0,754.7142857142857
England,North West,2021-03-07,580.0,764.4285714285714
England,North West,2021-03-08,918.0,752.5714285714286
England,North West,2021-03-09,864.0,753.2857142857143
England,North West,2021-03-10,843.0,749.2857142857143
England,North West,2021-03-11,741.0,753.4285714285714
England,North West,2021-03-12,727.0,743.5714285714286
England,North West,2021-03-13,572.0,730.7142857142857
England,North West,2021-03-14,609.0,718.4285714285714
England,North West,2021-03-15,849.0,716.1428571428571
England,North West,2021-03-16,774.0,699.0
England,North West,2021-03-17,757.0,692.8571428571429
England,North West,2021-03-18,725.0,712.0
England,North West,2021-03-19,607.0,700.0
England,North West,2021-03-20,529.0,685.5714285714286
England,North West,2021-03-21,743.0,678.2857142857143
England,North West,2021-03-22,765.0,675.5714285714286
England,North West,2021-03-23,673.0,666.5714285714286
England,North West,2021-03-24,706.0,654.7142857142857
England,North West,2021-03-25,706.0,640.2857142857143
England,North West,2021-03-26,544.0,595.7142857142857
England,North West,2021-03-27,446.0,561.4285714285714
England,North West,2021-03-28,642.0,524.4285714285714
England,North West,2021-03-29,453.0,484.42857142857144
England,North West,2021-03-30,433.0,450.42857142857144
England,North West,2021-03-31,447.0,425.57142857142856
England,North West,2021-04-01,426.0,374.2857142857143
England,North West,2021-04-02,306.0,359.14285714285717
England,North West,2021-04-03,272.0,348.0
England,North West,2021-04-04,283.0,334.42857142857144
England,North West,2021-04-05,347.0,325.14285714285717
England,North West,2021-04-06,355.0,325.7142857142857
England,North West,2021-04-07,352.0,321.7142857142857
England,North West,2021-04-08,361.0,318.14285714285717
England,North West,2021-04-09,310.0,310.85714285714283
England,North West,2021-04-10,244.0,297.85714285714283
England,North West,2021-04-11,258.0,286.7142857142857
England,North West,2021-04-12,296.0,270.85714285714283
England,North West,2021-04-13,264.0,256.42857142857144
England,North West,2021-04-14,274.0,244.14285714285714
England,North West,2021-04-15,250.0,245.42857142857142
England,North West,2021-04-16,209.0,237.85714285714286
England,North West,2021-04-17,158.0,234.57142857142858
England,North West,2021-04-18,267.0,231.57142857142858
England,North West,2021-04-19,243.0,229.28571428571428
England,North West,2021-04-20,241.0,230.0
England,North West,2021-04-21,253.0,229.14285714285714
England,North West,2021-04-22,234.0,228.14285714285714
England,North West,2021-04-23,214.0,239.71428571428572
England,North West,2021-04-24,152.0,242.0
England,North West,2021-04-25,260.0,250.14285714285714
England,North West,2021-04-26,324.0,256.42857142857144
England,North West,2021-04-27,257.0,256.85714285714283
England,North West,2021-04-28,310.0,261.2857142857143
England,North West,2021-04-29,278.0,250.57142857142858
England,North West,2021-04-30,217.0,240.71428571428572
England,North West,2021-05-01,183.0,255.71428571428572
England,North West,2021-05-02,185.0,267.7142857142857
England,North West,2021-05-03,255.0,276.2857142857143
England,North West,2021-05-04,362.0,291.42857142857144
England,North West,2021-05-05,394.0,299.0
England,North West,2021-05-06,338.0,326.2857142857143
England,North West,2021-05-07,323.0,359.7142857142857
England,North West,2021-05-08,236.0,365.0
England,North West,2021-05-09,376.0,373.0
England,North West,2021-05-10,489.0,374.14285714285717
England,North West,2021-05-11,399.0,384.85714285714283
England,North West,2021-05-12,450.0,401.2857142857143
England,North West,2021-05-13,346.0,405.42857142857144
England,North West,2021-05-14,398.0,424.85714285714283
England,North West,2021-05-15,351.0,465.42857142857144
England,North West,2021-05-16,405.0,479.2857142857143
England,North West,2021-05-17,625.0,507.57142857142856
England,North West,2021-05-18,683.0,525.0
England,North West,2021-05-19,547.0,540.2857142857143
England,North West,2021-05-20,544.0,557.7142857142857
England,North West,2021-05-21,520.0,594.5714285714286
England,North West,2021-05-22,458.0,626.5714285714286
England,North West,2021-05-23,527.0,698.7142857142857
England,North West,2021-05-24,883.0,767.2857142857143
England,North West,2021-05-25,907.0,831.2857142857143
England,North West,2021-05-26,1052.0,885.5714285714286
England,North West,2021-05-27,1024.0,933.4285714285714
England,North West,2021-05-28,968.0,962.7142857142857
England,North West,2021-05-29,838.0,1060.857142857143
England,North West,2021-05-30,862.0,1164.7142857142858
England,North West,2021-05-31,1088.0,1277.857142857143
England,North West,2021-06-01,1594.0,1390.2857142857142
England,North West,2021-06-02,1779.0,1466.7142857142858
England,North West,2021-06-03,1816.0,1581.2857142857142
