area,Date,C_025,C_25,C_50,C_75,C_975,provenance
Milton Keynes,2020-09-30,11.2,11.8,14.3,15.8,16.3,inferred
Milton Keynes,2020-10-01,12.2,12.5,15.6,17.0,17.7,inferred
Milton Keynes,2020-10-02,12.9,13.7,16.5,18.1,19.2,inferred
Milton Keynes,2020-10-03,13.2,15.4,17.3,18.8,20.6,inferred
Milton Keynes,2020-10-04,13.7,16.0,17.6,19.4,21.9,inferred
Milton Keynes,2020-10-05,14.6,17.4,18.0,20.4,23.2,inferred
Milton Keynes,2020-10-06,15.9,18.1,18.6,21.5,23.8,inferred
Milton Keynes,2020-10-07,17.7,18.2,19.1,22.4,22.9,inferred
Milton Keynes,2020-10-08,17.5,18.8,19.8,20.9,22.8,inferred
Milton Keynes,2020-10-09,16.8,19.1,19.7,21.3,22.8,inferred
Milton Keynes,2020-10-10,16.8,18.3,19.9,21.6,22.6,inferred
Milton Keynes,2020-10-11,16.7,17.8,21.1,22.4,22.9,inferred
Milton Keynes,2020-10-12,17.5,18.5,22.0,23.6,24.6,inferred
Milton Keynes,2020-10-13,19.2,19.6,22.7,24.9,26.1,inferred
Milton Keynes,2020-10-14,20.0,21.6,23.8,26.3,27.6,inferred
Milton Keynes,2020-10-15,21.4,23.0,25.5,27.5,28.5,inferred
Milton Keynes,2020-10-16,22.4,24.8,26.5,28.9,29.4,inferred
Milton Keynes,2020-10-17,23.3,26.4,28.1,30.0,30.6,inferred
Milton Keynes,2020-10-18,25.1,28.2,29.6,31.2,31.9,inferred
Milton Keynes,2020-10-19,28.0,30.4,31.3,32.9,34.0,inferred
Milton Keynes,2020-10-20,30.9,32.2,32.4,34.0,37.0,inferred
Milton Keynes,2020-10-21,32.4,33.5,34.8,35.5,42.2,inferred
Milton Keynes,2020-10-22,32.6,35.5,36.1,38.1,46.8,inferred
Milton Keynes,2020-10-23,32.7,36.8,37.6,40.4,49.8,inferred
Milton Keynes,2020-10-24,32.8,37.6,38.9,43.4,51.1,inferred
Milton Keynes,2020-10-25,33.3,38.3,40.1,45.2,50.7,inferred
Milton Keynes,2020-10-26,34.6,39.0,41.2,45.0,48.9,inferred
Milton Keynes,2020-10-27,36.8,39.0,42.0,44.3,47.7,inferred
Milton Keynes,2020-10-28,39.0,39.1,42.6,45.1,46.8,inferred
Milton Keynes,2020-10-29,39.5,41.0,43.7,45.6,47.2,inferred
Milton Keynes,2020-10-30,41.3,42.2,44.3,47.6,48.8,inferred
Milton Keynes,2020-10-31,43.6,43.8,45.4,48.9,49.8,inferred
Milton Keynes,2020-11-01,44.5,45.6,47.8,49.9,50.7,inferred
Milton Keynes,2020-11-02,45.4,47.4,49.8,51.4,51.8,inferred
Milton Keynes,2020-11-03,46.6,49.7,50.8,51.7,53.6,inferred
Milton Keynes,2020-11-04,48.1,51.2,51.6,52.2,55.4,inferred
Milton Keynes,2020-11-05,49.7,50.8,52.5,54.0,57.3,inferred
Milton Keynes,2020-11-06,49.6,52.2,54.0,55.0,59.4,inferred
Milton Keynes,2020-11-07,50.2,54.6,55.6,56.3,60.6,inferred
Milton Keynes,2020-11-08,51.8,55.2,57.9,58.6,60.2,inferred
Milton Keynes,2020-11-09,54.1,56.3,59.5,59.7,62.6,inferred
Milton Keynes,2020-11-10,54.8,57.8,60.2,61.3,66.4,inferred
Milton Keynes,2020-11-11,55.6,59.6,61.3,63.3,69.0,inferred
Milton Keynes,2020-11-12,57.5,61.1,64.1,65.9,73.5,inferred
Milton Keynes,2020-11-13,59.5,62.7,66.1,69.6,79.6,inferred
Milton Keynes,2020-11-14,60.7,63.0,67.3,71.1,81.6,inferred
Milton Keynes,2020-11-15,61.2,63.4,67.6,71.6,78.8,inferred
Milton Keynes,2020-11-16,60.2,62.5,66.6,73.7,77.0,inferred
Milton Keynes,2020-11-17,59.9,61.5,65.0,73.5,76.7,inferred
Milton Keynes,2020-11-18,59.4,60.5,64.3,76.0,78.1,inferred
Milton Keynes,2020-11-19,56.0,59.7,62.9,74.9,78.0,inferred
Milton Keynes,2020-11-20,53.7,58.1,64.6,74.3,77.7,inferred
Milton Keynes,2020-11-21,51.7,56.0,67.2,74.8,77.6,inferred
Milton Keynes,2020-11-22,48.6,53.5,69.2,72.8,80.0,inferred
Milton Keynes,2020-11-23,45.0,53.0,67.9,72.6,82.6,inferred
Oxford,2020-08-11,4.0,4.0,4.0,4.0,4.0,inferred
Oxford,2020-08-12,4.1,4.1,4.1,4.1,4.1,inferred
Oxford,2020-08-13,4.1,4.1,4.1,4.2,4.2,inferred
Oxford,2020-08-14,4.0,4.0,4.0,4.1,4.1,inferred
Oxford,2020-08-15,3.7,3.8,3.9,4.2,4.2,inferred
Oxford,2020-08-16,3.5,3.8,4.1,4.4,4.7,inferred
Oxford,2020-08-17,3.6,4.2,4.5,4.8,5.2,inferred
Oxford,2020-08-18,4.4,4.7,4.9,5.1,5.7,inferred
Oxford,2020-08-19,4.8,5.2,5.4,5.7,6.2,inferred
Oxford,2020-08-20,5.0,5.4,5.7,5.9,6.9,inferred
Oxford,2020-08-21,5.0,5.2,5.7,5.9,7.4,inferred
Oxford,2020-08-22,4.5,4.7,5.2,5.7,7.1,inferred
Oxford,2020-08-23,3.9,4.2,4.6,5.1,6.3,inferred
Oxford,2020-08-24,3.3,3.8,4.0,4.4,5.2,inferred
Oxford,2020-08-25,2.6,3.4,3.7,3.8,4.3,inferred
Oxford,2020-08-26,2.1,3.0,3.2,3.5,3.6,inferred
Oxford,2020-08-27,1.9,2.7,2.9,3.2,3.4,inferred
Oxford,2020-08-28,1.8,2.4,2.7,3.0,3.5,inferred
Oxford,2020-08-29,1.7,2.2,2.6,3.3,3.8,inferred
Oxford,2020-08-30,1.6,2.0,2.8,3.8,4.0,inferred
Oxford,2020-08-31,1.7,2.1,3.2,4.0,4.1,inferred
Oxford,2020-09-01,1.9,2.6,3.7,4.0,4.4,inferred
Oxford,2020-09-02,2.2,3.0,3.9,4.3,4.7,inferred
Oxford,2020-09-03,2.7,3.0,3.9,4.5,5.1,inferred
Oxford,2020-09-04,3.0,3.4,4.0,4.8,5.6,inferred
Oxford,2020-09-05,3.0,3.7,4.1,5.1,6.2,inferred
Oxford,2020-09-06,3.0,3.9,4.2,5.3,6.3,inferred
Oxford,2020-09-07,3.0,3.9,4.5,5.5,6.1,inferred
Oxford,2020-09-08,3.2,3.8,4.8,5.7,6.5,inferred
Oxford,2020-09-09,3.4,3.8,5.1,5.5,6.9,inferred
Oxford,2020-09-10,3.7,4.2,5.0,5.4,6.8,inferred
Oxford,2020-09-11,3.9,4.5,5.1,5.2,6.2,inferred
Oxford,2020-09-12,4.1,4.4,5.1,5.4,6.4,inferred
Oxford,2020-09-13,4.2,4.5,5.0,5.6,6.6,inferred
Oxford,2020-09-14,4.2,4.4,5.5,6.2,6.7,inferred
Oxford,2020-09-15,4.3,4.9,5.9,6.8,7.1,inferred
Oxford,2020-09-16,4.7,5.3,6.6,6.9,7.9,inferred
Oxford,2020-09-17,5.4,6.0,7.1,7.7,8.3,inferred
Oxford,2020-09-18,5.9,6.3,8.1,8.9,8.9,inferred
Oxford,2020-09-19,6.2,7.3,9.2,9.8,10.3,inferred
Oxford,2020-09-20,7.3,7.9,10.2,10.8,12.0,inferred
Oxford,2020-09-21,8.4,8.9,11.0,12.1,13.4,inferred
Oxford,2020-09-22,9.9,11.0,12.3,13.9,14.8,inferred
Oxford,2020-09-23,11.8,12.9,14.5,15.5,17.8,inferred
Oxford,2020-09-24,14.2,16.3,16.9,18.4,21.6,inferred
Oxford,2020-09-25,16.8,18.3,19.2,21.8,26.1,inferred
Oxford,2020-09-26,17.5,19.1,21.6,25.1,30.2,inferred
Oxford,2020-09-27,18.9,20.7,22.8,27.0,32.6,inferred
Oxford,2020-09-28,20.1,21.8,23.4,27.1,33.1,inferred
Oxford,2020-09-29,21.4,22.8,24.4,26.1,33.7,inferred
Oxford,2020-09-30,23.1,23.5,24.6,27.5,35.2,inferred
Oxford,2020-10-01,22.4,24.6,25.6,30.0,36.8,inferred
Oxford,2020-10-02,21.3,24.9,27.6,31.1,38.2,inferred
Oxford,2020-10-03,21.9,26.1,29.6,31.0,40.2,inferred
Oxford,2020-10-04,23.7,28.2,30.6,32.7,40.2,inferred
Oxford,2020-10-05,23.4,31.0,32.3,33.0,38.8,inferred
Oxford,2020-10-06,23.6,32.1,32.8,33.6,36.7,inferred
Oxford,2020-10-07,24.6,30.3,32.8,34.8,36.9,inferred
Oxford,2020-10-08,26.1,31.4,31.9,33.3,37.4,inferred
Oxford,2020-10-09,25.0,29.7,31.3,32.8,36.9,inferred
Oxford,2020-10-10,22.7,27.6,30.1,33.1,36.1,inferred
Oxford,2020-10-11,22.3,26.2,29.4,34.0,35.2,inferred
Oxford,2020-10-12,24.2,26.3,28.9,34.1,35.2,inferred
Oxford,2020-10-13,23.9,26.9,30.2,32.7,36.7,inferred
Oxford,2020-10-14,25.5,28.3,30.9,33.6,37.8,inferred
Oxford,2020-10-15,26.1,28.8,29.9,32.8,38.3,inferred
Oxford,2020-10-16,26.7,28.6,30.4,32.4,39.3,inferred
Oxford,2020-10-17,26.0,27.4,29.7,34.8,40.6,inferred
Oxford,2020-10-18,27.2,27.5,29.0,35.2,40.8,inferred
Oxford,2020-10-19,27.5,28.0,29.6,34.8,38.9,inferred
Oxford,2020-10-20,27.5,28.3,29.1,34.0,36.3,inferred
Oxford,2020-10-21,26.8,27.7,28.3,32.8,34.4,inferred
Oxford,2020-10-22,25.4,26.2,27.8,31.8,32.9,inferred
Oxford,2020-10-23,23.0,23.9,27.8,30.3,30.7,inferred
Oxford,2020-10-24,20.4,23.3,27.3,28.7,29.8,inferred
Oxford,2020-10-25,19.9,24.9,26.6,29.3,30.1,inferred
Oxford,2020-10-26,20.3,24.0,27.7,29.4,31.2,inferred
Oxford,2020-10-27,22.1,26.6,28.9,30.1,32.3,inferred
Oxford,2020-10-28,23.4,28.2,30.3,31.9,32.8,inferred
Oxford,2020-10-29,22.7,28.5,31.3,33.3,34.5,inferred
Oxford,2020-10-30,22.0,28.6,31.8,35.1,35.8,inferred
Oxford,2020-10-31,22.8,30.0,33.8,35.5,38.4,inferred
Oxford,2020-11-01,24.8,31.5,35.2,37.0,39.6,inferred
Oxford,2020-11-02,27.8,33.8,36.4,37.9,39.5,inferred
Oxford,2020-11-03,32.6,36.6,37.2,39.1,40.0,inferred
Oxford,2020-11-04,36.3,38.8,39.3,40.7,42.6,inferred
Oxford,2020-11-05,35.2,40.0,43.2,43.9,45.6,inferred
Oxford,2020-11-06,36.1,40.9,46.1,47.3,47.5,inferred
Oxford,2020-11-07,40.5,45.4,46.8,49.0,49.7,inferred
Oxford,2020-11-08,42.6,46.2,48.7,50.3,51.7,inferred
Oxford,2020-11-09,39.4,47.9,48.9,50.3,54.5,inferred
Oxford,2020-11-10,37.2,45.4,48.3,53.6,56.1,inferred
Oxford,2020-11-11,36.1,43.4,47.1,53.9,56.6,inferred
Oxford,2020-11-12,35.4,41.8,43.7,48.8,58.4,inferred
Oxford,2020-11-13,34.3,39.2,40.2,43.8,58.1,inferred
Oxford,2020-11-14,33.5,36.4,37.9,40.3,55.2,inferred
Oxford,2020-11-15,33.8,34.3,35.5,37.8,50.9,inferred
Oxford,2020-11-16,31.3,33.1,34.6,37.8,46.3,inferred
Oxford,2020-11-17,30.1,32.5,34.0,38.2,42.5,inferred
Oxford,2020-11-18,29.2,32.0,33.3,38.2,40.4,inferred
Oxford,2020-11-19,29.6,30.8,32.5,37.2,39.4,inferred
Oxford,2020-11-20,29.6,30.8,31.6,35.5,39.1,inferred
Oxford,2020-11-21,27.8,30.8,32.4,33.6,38.1,inferred
Oxford,2020-11-22,25.3,31.4,33.0,34.4,36.1,inferred
Oxford,2020-11-23,22.7,30.8,33.3,34.0,39.4,inferred
Reading,2020-08-11,1.6,1.6,1.6,1.6,1.6,inferred
Reading,2020-08-12,1.5,1.5,1.5,1.5,1.6,inferred
Reading,2020-08-13,1.4,1.4,1.4,1.4,1.5,inferred
Reading,2020-08-14,1.4,1.5,1.5,1.5,1.6,inferred
Reading,2020-08-15,1.6,1.6,1.7,1.8,2.0,inferred
Reading,2020-08-16,1.7,1.8,2.0,2.2,2.5,inferred
Reading,2020-08-17,1.8,2.0,2.3,2.5,3.0,inferred
Reading,2020-08-18,1.8,2.2,2.3,2.6,3.5,inferred
Reading,2020-08-19,1.8,2.2,2.5,2.7,3.8,inferred
Reading,2020-08-20,1.7,2.2,2.6,2.8,4.1,inferred
Reading,2020-08-21,1.6,2.2,2.5,2.9,4.1,inferred
Reading,2020-08-22,1.8,2.5,2.5,2.9,4.0,inferred
Reading,2020-08-23,2.2,2.3,2.8,2.9,3.9,inferred
Reading,2020-08-24,2.2,2.4,2.9,3.2,4.0,inferred
Reading,2020-08-25,2.2,2.5,3.2,3.4,3.9,inferred
Reading,2020-08-26,2.3,2.6,3.4,3.6,3.7,inferred
Reading,2020-08-27,2.4,2.8,3.3,3.6,3.9,inferred
Reading,2020-08-28,2.5,2.7,3.3,3.9,4.1,inferred
Reading,2020-08-29,2.5,2.6,3.3,3.9,4.4,inferred
Reading,2020-08-30,2.5,2.7,3.3,3.8,4.6,inferred
Reading,2020-08-31,2.2,2.8,3.4,4.1,4.5,inferred
Reading,2020-09-01,2.2,2.7,3.5,4.2,4.5,inferred
Reading,2020-09-02,2.3,2.7,3.6,4.4,4.7,inferred
Reading,2020-09-03,2.6,2.8,3.9,4.6,4.8,inferred
Reading,2020-09-04,2.5,3.2,4.2,4.7,4.7,inferred
Reading,2020-09-05,2.4,3.6,4.2,4.7,5.0,inferred
Reading,2020-09-06,2.1,3.3,4.1,4.4,4.9,inferred
Reading,2020-09-07,1.9,2.8,3.9,4.1,4.6,inferred
Reading,2020-09-08,1.9,2.5,3.6,3.8,4.4,inferred
Reading,2020-09-09,2.1,2.7,3.1,3.7,4.2,inferred
Reading,2020-09-10,2.1,2.4,2.7,3.5,4.0,inferred
Reading,2020-09-11,2.1,2.3,2.6,3.3,3.9,inferred
Reading,2020-09-12,1.9,2.4,2.5,3.1,3.6,inferred
Reading,2020-09-13,1.9,2.2,2.6,3.0,3.5,inferred
Reading,2020-09-14,1.9,2.1,2.6,3.0,3.7,inferred
Reading,2020-09-15,2.0,2.3,2.5,3.2,4.0,inferred
Reading,2020-09-16,2.2,2.5,2.8,3.5,4.4,inferred
Reading,2020-09-17,2.5,2.8,3.2,3.8,4.8,inferred
Reading,2020-09-18,2.9,3.1,3.8,4.2,5.2,inferred
Reading,2020-09-19,3.2,3.5,4.4,4.5,5.7,inferred
Reading,2020-09-20,3.8,4.0,4.4,5.1,6.0,inferred
Reading,2020-09-21,4.1,4.4,5.0,5.7,6.2,inferred
Reading,2020-09-22,4.2,5.0,5.5,5.7,6.8,inferred
Reading,2020-09-23,4.7,5.3,5.6,6.2,7.3,inferred
Reading,2020-09-24,4.9,5.4,5.9,6.7,7.9,inferred
Reading,2020-09-25,5.1,5.4,6.2,7.2,8.2,inferred
Reading,2020-09-26,4.8,6.0,6.5,7.8,8.2,inferred
Reading,2020-09-27,4.9,6.2,7.3,8.2,8.9,inferred
Reading,2020-09-28,5.4,6.8,7.8,8.9,9.6,inferred
Reading,2020-09-29,6.2,7.1,8.3,9.6,10.3,inferred
Reading,2020-09-30,7.0,8.2,9.1,10.1,10.9,inferred
Reading,2020-10-01,7.5,9.4,9.6,10.5,11.2,inferred
Reading,2020-10-02,8.2,9.6,10.3,11.2,12.6,inferred
Reading,2020-10-03,9.4,10.2,10.6,12.7,14.1,inferred
Reading,2020-10-04,10.2,10.9,11.2,14.1,16.5,inferred
Reading,2020-10-05,11.3,11.8,12.4,15.4,18.4,inferred
Reading,2020-10-06,12.3,13.2,13.6,16.7,19.4,inferred
Reading,2020-10-07,12.5,13.4,15.1,18.0,19.9,inferred
Reading,2020-10-08,12.1,13.8,16.1,19.1,19.8,inferred
Reading,2020-10-09,12.2,15.0,16.9,19.5,20.3,inferred
Reading,2020-10-10,13.2,16.6,17.5,20.0,20.9,inferred
Reading,2020-10-11,14.4,17.2,18.3,20.6,21.3,inferred
Reading,2020-10-12,16.2,16.9,19.4,21.2,22.4,inferred
Reading,2020-10-13,16.9,18.4,20.0,22.4,23.6,inferred
Reading,2020-10-14,18.0,19.6,21.6,23.2,24.8,inferred
Reading,2020-10-15,19.9,20.8,22.7,24.0,26.4,inferred
Reading,2020-10-16,21.5,22.1,23.5,24.8,29.5,inferred
Reading,2020-10-17,22.2,23.4,24.6,26.2,32.3,inferred
Reading,2020-10-18,22.1,24.1,25.8,28.5,34.0,inferred
Reading,2020-10-19,22.2,24.3,27.3,30.6,34.5,inferred
Reading,2020-10-20,22.0,24.2,29.2,31.9,35.0,inferred
Reading,2020-10-21,22.8,24.8,30.3,33.3,36.0,inferred
Reading,2020-10-22,24.2,27.0,31.2,35.5,36.4,inferred
Reading,2020-10-23,25.9,28.9,31.3,35.3,39.5,inferred
Reading,2020-10-24,28.1,29.8,31.6,35.4,42.0,inferred
Reading,2020-10-25,28.9,30.0,32.5,34.4,43.0,inferred
Reading,2020-10-26,28.7,30.2,33.6,35.5,43.1,inferred
Reading,2020-10-27,28.4,30.9,33.5,38.3,43.4,inferred
Reading,2020-10-28,28.8,31.7,34.4,40.3,44.4,inferred
Reading,2020-10-29,28.1,33.7,36.0,41.1,46.0,inferred
Reading,2020-10-30,28.7,34.7,36.7,40.7,47.9,inferred
Reading,2020-10-31,30.3,33.8,37.2,39.5,49.0,inferred
Reading,2020-11-01,31.5,34.8,37.6,39.7,48.7,inferred
Reading,2020-11-02,31.5,34.0,37.3,40.0,47.3,inferred
Reading,2020-11-03,30.4,32.8,37.2,40.1,45.3,inferred
Reading,2020-11-04,30.4,31.4,36.2,40.1,42.9,inferred
Reading,2020-11-05,30.8,33.3,35.0,39.7,41.8,inferred
Reading,2020-11-06,31.6,33.4,35.1,38.8,43.4,inferred
Reading,2020-11-07,31.6,32.8,34.8,38.5,44.2,inferred
Reading,2020-11-08,30.0,32.6,35.5,38.6,43.6,inferred
Reading,2020-11-09,27.7,33.0,35.2,39.5,42.7,inferred
Reading,2020-11-10,26.4,33.3,36.0,40.4,43.0,inferred
Reading,2020-11-11,26.8,33.2,37.2,40.8,44.8,inferred
Reading,2020-11-12,28.2,32.8,37.2,39.4,45.7,inferred
Reading,2020-11-13,30.0,33.8,36.2,39.2,44.6,inferred
Reading,2020-11-14,30.7,33.0,35.5,38.0,41.5,inferred
Reading,2020-11-15,30.3,33.6,34.2,35.8,39.1,inferred
Reading,2020-11-16,30.2,31.5,33.4,34.6,38.3,inferred
Reading,2020-11-17,27.3,30.4,32.4,33.8,38.0,inferred
Reading,2020-11-18,25.4,29.0,31.5,32.2,38.8,inferred
Reading,2020-11-19,25.0,27.2,29.1,32.5,38.1,inferred
Reading,2020-11-20,25.0,25.9,27.4,33.9,37.3,inferred
Reading,2020-11-21,23.1,23.8,27.5,33.9,37.3,inferred
Reading,2020-11-22,20.8,22.2,28.4,33.3,38.8,inferred
Reading,2020-11-23,18.5,20.9,29.0,32.5,41.0,inferred
South Northamptonshire,2020-08-11,0.3,0.3,0.3,0.4,0.4,inferred
South Northamptonshire,2020-08-12,0.3,0.3,0.3,0.3,0.3,inferred
South Northamptonshire,2020-08-13,0.3,0.3,0.3,0.3,0.3,inferred
South Northamptonshire,2020-08-14,0.3,0.3,0.3,0.3,0.3,inferred
South Northamptonshire,2020-08-15,0.4,0.4,0.4,0.5,0.5,inferred
South Northamptonshire,2020-08-16,0.5,0.5,0.6,0.6,0.6,inferred
South Northamptonshire,2020-08-17,0.5,0.6,0.7,0.8,0.8,inferred
South Northamptonshire,2020-08-18,0.6,0.7,0.8,0.9,1.0,inferred
South Northamptonshire,2020-08-19,0.7,0.8,0.9,0.9,1.2,inferred
South Northamptonshire,2020-08-20,0.7,0.9,0.9,1.0,1.2,inferred
South Northamptonshire,2020-08-21,0.8,0.9,1.0,1.1,1.3,inferred
South Northamptonshire,2020-08-22,0.8,0.9,1.1,1.2,1.3,inferred
South Northamptonshire,2020-08-23,0.9,0.9,1.2,1.3,1.3,inferred
South Northamptonshire,2020-08-24,0.9,1.0,1.2,1.3,1.5,inferred
South Northamptonshire,2020-08-25,0.9,1.1,1.2,1.4,1.9,inferred
South Northamptonshire,2020-08-26,1.0,1.2,1.2,1.4,2.1,inferred
South Northamptonshire,2020-08-27,1.0,1.1,1.2,1.5,2.1,inferred
South Northamptonshire,2020-08-28,0.9,1.1,1.2,1.6,2.0,inferred
South Northamptonshire,2020-08-29,0.9,1.1,1.3,1.6,1.8,inferred
South Northamptonshire,2020-08-30,0.9,1.1,1.3,1.6,2.0,inferred
South Northamptonshire,2020-08-31,0.9,1.2,1.4,1.6,2.0,inferred
South Northamptonshire,2020-09-01,0.9,1.2,1.5,1.6,2.0,inferred
South Northamptonshire,2020-09-02,0.9,1.2,1.6,1.9,2.0,inferred
South Northamptonshire,2020-09-03,0.9,1.2,1.6,2.1,2.3,inferred
South Northamptonshire,2020-09-04,1.0,1.3,1.8,2.2,2.8,inferred
South Northamptonshire,2020-09-05,1.1,1.4,1.9,2.0,3.3,inferred
South Northamptonshire,2020-09-06,1.2,1.5,1.7,2.1,3.4,inferred
South Northamptonshire,2020-09-07,1.3,1.5,1.7,2.2,3.4,inferred
South Northamptonshire,2020-09-08,1.3,1.5,1.7,2.2,3.1,inferred
South Northamptonshire,2020-09-09,1.3,1.5,1.7,2.1,2.8,inferred
South Northamptonshire,2020-09-10,1.2,1.5,1.7,1.8,2.5,inferred
South Northamptonshire,2020-09-11,1.2,1.5,1.6,1.9,2.6,inferred
South Northamptonshire,2020-09-12,1.3,1.6,1.6,1.9,2.6,inferred
South Northamptonshire,2020-09-13,1.4,1.5,1.7,2.0,2.5,inferred
South Northamptonshire,2020-09-14,1.4,1.5,1.7,2.0,2.5,inferred
South Northamptonshire,2020-09-15,1.4,1.7,1.9,2.1,2.5,inferred
South Northamptonshire,2020-09-16,1.3,1.8,2.0,2.1,2.7,inferred
South Northamptonshire,2020-09-17,1.2,1.6,2.1,2.2,2.8,inferred
South Northamptonshire,2020-09-18,1.2,1.6,2.0,2.2,2.9,inferred
South Northamptonshire,2020-09-19,1.4,1.7,1.8,2.2,2.7,inferred
South Northamptonshire,2020-09-20,1.4,1.6,2.0,2.4,2.7,inferred
South Northamptonshire,2020-09-21,1.3,2.0,2.1,2.5,2.8,inferred
South Northamptonshire,2020-09-22,1.4,2.1,2.3,2.5,2.8,inferred
South Northamptonshire,2020-09-23,1.8,2.0,2.2,2.6,2.8,inferred
South Northamptonshire,2020-09-24,1.8,2.0,2.3,2.5,2.8,inferred
South Northamptonshire,2020-09-25,1.6,2.2,2.4,2.8,3.1,inferred
South Northamptonshire,2020-09-26,1.7,2.3,2.6,3.0,3.7,inferred
South Northamptonshire,2020-09-27,1.7,2.5,2.7,3.1,4.4,inferred
South Northamptonshire,2020-09-28,1.8,2.6,3.0,3.6,5.3,inferred
South Northamptonshire,2020-09-29,2.1,2.6,3.4,4.2,6.2,inferred
South Northamptonshire,2020-09-30,2.5,2.9,3.7,4.7,6.9,inferred
South Northamptonshire,2020-10-01,2.9,3.3,4.1,5.1,7.4,inferred
South Northamptonshire,2020-10-02,3.3,4.0,4.5,5.7,7.8,inferred
South Northamptonshire,2020-10-03,3.7,4.2,5.1,6.4,8.1,inferred
South Northamptonshire,2020-10-04,4.2,4.7,5.7,7.2,8.1,inferred
South Northamptonshire,2020-10-05,4.7,5.6,6.3,7.8,8.0,inferred
South Northamptonshire,2020-10-06,5.3,6.5,6.9,8.5,8.7,inferred
South Northamptonshire,2020-10-07,6.3,7.2,7.8,9.0,10.0,inferred
South Northamptonshire,2020-10-08,7.3,8.2,8.8,9.7,11.1,inferred
South Northamptonshire,2020-10-09,8.3,9.4,10.2,10.5,11.8,inferred
South Northamptonshire,2020-10-10,8.9,10.6,11.1,11.8,12.3,inferred
South Northamptonshire,2020-10-11,9.3,11.0,11.6,12.5,13.0,inferred
South Northamptonshire,2020-10-12,9.5,10.8,11.7,13.0,13.3,inferred
South Northamptonshire,2020-10-13,9.5,10.1,11.8,13.0,13.9,inferred
South Northamptonshire,2020-10-14,8.7,10.1,12.1,12.4,14.8,inferred
South Northamptonshire,2020-10-15,8.3,10.7,11.8,13.0,15.9,inferred
South Northamptonshire,2020-10-16,8.8,11.7,12.5,13.7,16.8,inferred
South Northamptonshire,2020-10-17,10.0,12.9,13.4,15.3,17.0,inferred
South Northamptonshire,2020-10-18,11.7,13.4,14.9,16.5,17.0,inferred
South Northamptonshire,2020-10-19,13.2,13.9,16.2,16.9,17.7,inferred
South Northamptonshire,2020-10-20,13.6,14.5,16.3,17.9,18.7,inferred
South Northamptonshire,2020-10-21,13.8,14.7,17.0,17.9,19.5,inferred
South Northamptonshire,2020-10-22,13.8,14.5,16.9,17.9,20.4,inferred
South Northamptonshire,2020-10-23,13.1,14.9,16.0,17.9,20.9,inferred
South Northamptonshire,2020-10-24,12.8,14.5,15.9,17.1,20.8,inferred
South Northamptonshire,2020-10-25,13.4,14.2,16.3,17.2,20.4,inferred
South Northamptonshire,2020-10-26,13.8,14.9,16.6,17.4,20.3,inferred
South Northamptonshire,2020-10-27,14.9,16.1,16.7,17.7,21.7,inferred
South Northamptonshire,2020-10-28,16.0,16.6,17.6,18.6,23.0,inferred
South Northamptonshire,2020-10-29,16.2,17.2,19.4,20.0,23.4,inferred
South Northamptonshire,2020-10-30,16.0,18.3,21.2,21.9,23.4,inferred
South Northamptonshire,2020-10-31,16.9,20.2,22.9,23.6,23.7,inferred
South Northamptonshire,2020-11-01,18.4,22.8,23.9,24.6,25.4,inferred
South Northamptonshire,2020-11-02,20.0,23.7,25.1,25.5,26.8,inferred
South Northamptonshire,2020-11-03,21.3,24.3,25.9,27.1,27.2,inferred
South Northamptonshire,2020-11-04,22.4,25.5,25.7,26.5,28.6,inferred
South Northamptonshire,2020-11-05,24.1,24.4,26.3,27.6,29.6,inferred
South Northamptonshire,2020-11-06,23.0,24.1,26.6,29.4,30.2,inferred
South Northamptonshire,2020-11-07,22.7,23.8,27.3,30.1,32.6,inferred
South Northamptonshire,2020-11-08,23.9,24.6,28.2,30.9,34.9,inferred
South Northamptonshire,2020-11-09,25.7,27.0,29.1,31.6,35.6,inferred
South Northamptonshire,2020-11-10,26.9,28.2,30.4,32.1,35.2,inferred
South Northamptonshire,2020-11-11,27.8,28.7,31.5,32.7,34.1,inferred
South Northamptonshire,2020-11-12,28.5,29.2,31.3,33.0,34.4,inferred
South Northamptonshire,2020-11-13,28.8,30.0,31.1,33.2,35.0,inferred
South Northamptonshire,2020-11-14,28.4,30.2,30.8,32.9,34.5,inferred
South Northamptonshire,2020-11-15,27.1,29.8,30.5,32.6,34.4,inferred
South Northamptonshire,2020-11-16,26.0,28.8,29.7,31.4,34.1,inferred
South Northamptonshire,2020-11-17,25.6,26.4,28.6,31.0,33.4,inferred
South Northamptonshire,2020-11-18,24.0,25.4,27.4,30.5,32.4,inferred
South Northamptonshire,2020-11-19,22.4,24.6,26.2,29.7,31.4,inferred
South Northamptonshire,2020-11-20,21.2,23.8,25.8,29.0,30.8,inferred
South Northamptonshire,2020-11-21,19.8,23.2,25.3,28.5,30.5,inferred
South Northamptonshire,2020-11-22,18.4,22.7,24.2,28.2,30.4,inferred
South Northamptonshire,2020-11-23,17.5,21.2,24.1,28.7,30.7,inferred
South Oxfordshire,2020-08-11,1.0,1.0,1.0,1.0,1.0,inferred
South Oxfordshire,2020-08-12,1.1,1.1,1.1,1.1,1.2,inferred
South Oxfordshire,2020-08-13,1.2,1.2,1.2,1.3,1.3,inferred
South Oxfordshire,2020-08-14,1.4,1.4,1.4,1.4,1.5,inferred
